407159	900	0.13	12470	1	0	0	1	0
444206	915	7.27	5420	1	0	0	1	0
444220	917	20.03	5800	1	0	0	1	0
444227	918	31.48	9170	1	0	0	1	0
444219	920	0.15	6350	1	0	0	4	0
444071	925	20.22	7070	1	0	0	3	0
444232	929	72.98	30410	1	0	0	1	0
444033	930	11.45	9500	1	0	0	1	0
444205	930	22.82	6130	1	0	0	1	0
444216	930	15.62	4700	1	0	0	2	0
444218	930	58.50	16030	1	0	0	1	0
444229	940	104.65	23290	1	0	0	1	0
444233	940	61.33	20480	1	0	0	1	0
444214	945	22.83	5250	1	0	0	1	0
444241	952	0.12	21630	1	0	0	1	0
444207	960	0.02	8950	1	0	0	1	0
444031	975	0.07	7500	1	0	0	4	0
444273	977	14.82	6130	1	0	0	1	0
444237	986	22.87	6020	1	0	0	1	0
444058	990	20.02	5910	1	0	0	1	0
443876	990	23.63	14000	1	0	0	1	0
444196	1020	15.73	4040	1	0	0	1	0
444213	1020	44.65	17320	1	0	0	1	0
444279	1020	21.97	5360	1	0	0	1	0
444280	1020	42.72	10040	1	0	0	1	0
444305	1025	31.58	10380	1	0	0	2	0
444208	1035	29.03	18490	1	0	0	1	0
444313	1045	11.22	21290	1	0	0	4	0
381875	1050	8.65	5830	1	0	0	1	0
444215	1050	176.82	14900	1	0	0	1	0
444330	1061	77.12	15810	1	0	0	1	0
444274	1065	33.93	12180	1	0	0	1	0
443787	1070	4.28	3000	1	0	0	1	0
443378	1070	42.27	26830	1	0	0	1	0
444275	1070	30.18	20760	1	0	0	2	0
444352	1080	16.68	7340	1	0	0	1	0
389528	1080	0.02	32000	3	0	0	1	0
444277	1080	28.90	16010	1	0	0	1	0
444385	1095	67.25	26230	1	0	0	1	0
444386	1096	116.72	22960	1	0	0	1	0
444382	1107	0.05	11850	1	0	0	1	0
444389	1107	79.03	16320	1	0	0	1	0
444390	1108	258.08	113280	1	0	0	1	0
444383	1109	21.22	4040	1	0	0	1	0
444354	1110	136.48	26370	1	0	0	1	0
444355	1110	0.03	11110	1	0	0	1	0
444398	1127	66.30	23340	1	0	0	1	0
444318	1140	15.22	4880	1	0	0	1	0
444010	1155	26.02	5690	1	0	0	1	0
444421	1162	46.37	12180	1	0	0	1	0
444422	1164	55.42	9760	1	0	0	4	0
444294	1170	7.88	5870	1	0	0	1	0
443788	1170	43.03	10530	1	0	0	1	0
444311	1170	14.82	5250	1	0	0	4	0
444281	1170	15.42	4810	1	0	0	1	0
444425	1173	21.82	30710	1	0	0	1	0
444414	1185	0.12	4540	1	0	0	1	0
444420	1189	21.97	12300	1	0	0	1	0
444456	1198	33.05	11300	1	0	0	1	0
444331	1200	18.13	4000	1	0	0	1	0
444451	1211	19.78	13780	1	0	0	1	0
444399	1215	45.33	16350	1	0	0	1	0
444470	1215	3.48	48270	1	0	0	1	0
444455	1220	9.85	10000	2	0	0	4	0
444474	1222	34.22	16710	1	0	0	1	0
444476	1226	59.17	20100	1	0	0	1	0
444236	1240	34.23	13840	1	0	0	1	0
444358	1260	36.12	27000	1	0	0	1	0
444458	1260	11.57	4370	1	0	0	1	0
444409	1260	40.63	13170	1	0	0	1	0
444091	1260	27.27	9830	1	0	0	1	0
444453	1275	0.95	18320	1	0	0	1	0
444505	1290	16.20	7010	1	0	0	1	0
444454	1290	28.30	10860	1	0	0	1	0
443050	1290	32.90	20050	1	0	0	1	0
444539	1299	2.60	3000	1	0	0	1	0
444130	1305	33.30	11080	1	0	0	1	0
444457	1305	28.38	14460	1	0	0	1	0
444459	1305	14.80	6420	1	0	0	1	0
444463	1305	34.75	14040	1	0	0	1	0
444193	1315	30.53	27970	1	0	0	1	0
444423	1320	24.33	11070	1	0	0	1	0
444104	1320	16.33	9600	1	0	0	1	0
436497	1320	48.75	8000	2	0	0	1	0
444306	1320	38.22	8880	1	0	0	1	0
444307	1320	24.72	8220	1	0	0	1	0
444248	1320	27.38	21140	1	0	0	1	0
444314	1320	31.30	9650	1	0	0	1	0
444460	1320	17.67	10190	1	0	0	4	0
444400	1320	17.02	7810	1	0	0	1	0
444402	1320	30.33	9760	1	0	0	1	0
444407	1320	62.58	13720	1	0	0	1	0
444408	1320	0.03	11960	1	0	0	4	0
444473	1320	54.02	18120	1	0	0	1	0
444410	1320	30.03	19380	1	0	0	1	0
444569	1325	24.78	9790	1	0	0	1	0
444359	1335	21.87	17700	1	0	0	1	0
444394	1335	8.58	4040	1	0	0	1	0
444426	1340	26.43	14470	1	0	0	1	0
443512	1340	18.02	6460	1	0	0	1	0
444217	1340	25.88	20050	1	0	0	1	0
444286	1340	11.33	5140	1	0	0	1	0
444299	1350	23.72	14120	1	0	0	1	0
444238	1350	0.12	17510	1	0	0	1	0
444242	1350	27.17	12680	1	0	0	1	0
444498	1350	0.02	8350	1	0	0	1	0
444568	1350	48.77	12840	1	0	0	1	0
444572	1350	15.32	7230	1	0	0	1	0
442847	1350	19.15	15890	1	0	0	1	0
444450	1350	20.20	11800	1	0	0	1	0
444518	1350	15.72	12320	1	0	0	1	0
444538	1350	13.18	10150	1	0	0	1	0
444464	1365	13.25	8830	1	0	0	4	0
444575	1369	28.82	19420	1	0	0	1	0
444304	1380	56.72	9430	1	0	0	1	0
444309	1380	20.52	6790	1	0	0	1	0
443500	1380	31.18	12510	1	0	0	1	0
443703	1380	21.70	8880	1	0	0	1	0
444542	1380	26.52	21250	1	0	0	1	0
444415	1390	19.77	15280	1	0	0	1	0
444570	1395	24.88	15070	1	0	0	1	0
444325	1395	14.20	7220	1	0	0	1	0
444536	1395	15.47	4370	1	0	0	1	0
443715	1400	17.88	8110	1	0	0	4	0
443912	1400	26.53	13280	1	0	0	1	0
444353	1410	18.22	8110	1	0	0	1	0
443906	1410	15.85	8250	1	0	0	1	0
444573	1410	44.17	15360	1	0	0	1	0
444401	1410	24.98	17080	1	0	0	1	0
444465	1410	54.28	22200	1	0	0	1	0
444466	1410	5.13	3050	1	0	0	1	0
444527	1420	39.18	8100	1	0	0	1	0
444523	1425	53.90	5580	1	0	0	1	0
444580	1439	37.70	17290	1	0	0	1	0
444396	1439	79.28	27530	1	0	0	4	0
443709	1439	18.87	5250	1	0	0	1	0
444599	1471	19.55	5470	1	0	0	1	0
444598	1472	18.62	8140	1	0	0	1	0
444424	1500	22.73	17360	1	0	0	1	0
444499	1500	19.78	9060	1	0	0	1	0
444507	1500	29.00	23080	1	0	0	1	0
444512	1500	28.95	14960	1	0	0	1	0
444221	1500	9.82	3930	1	0	0	1	0
444604	1530	27.12	9320	1	0	0	1	0
444605	1533	16.53	11750	1	0	0	1	0
444609	1534	14.75	9600	1	0	0	1	0
444606	1542	0.07	4370	1	0	0	1	0
444607	1543	22.32	7010	1	0	0	1	0
444566	1620	33.13	25700	1	0	0	1	0
444541	1620	32.22	21380	1	0	0	1	0
444610	1631	11.15	4150	1	0	0	1	0
444574	1680	279.55	14050	1	0	0	1	0
444611	1688	32.62	10710	1	0	0	1	0
444243	1710	34.08	24980	1	0	0	1	0
443754	1710	18.67	7340	1	0	0	1	0
444589	1710	0.02	23570	1	0	0	1	0
444612	1715	37.17	13950	1	0	0	1	0
444613	1716	16.60	5690	1	0	0	1	0
444614	1717	37.88	21450	1	0	0	1	0
444381	1740	29.60	21900	1	0	0	1	0
444602	1740	8.82	6310	1	0	0	1	0
443811	1755	11.43	10920	1	0	0	1	0
444007	1755	12.02	4810	1	0	0	1	0
444579	1780	0.03	8220	1	0	0	4	0
443995	1785	16.30	5470	1	0	0	1	0
444578	1790	0.03	7850	1	0	0	1	0
444234	1800	0.07	12130	1	0	0	1	0
444504	1800	51.85	19550	1	0	0	1	0
444072	1800	0.03	20510	1	0	0	1	0
444397	1800	25.87	18660	1	0	0	1	0
443646	1800	25.75	12940	1	0	0	1	0
444045	1810	20.17	14470	1	0	0	1	0
443696	1810	432.90	10090	1	0	0	4	0
444471	1810	31.37	14220	1	0	0	1	0
444601	1810	29.23	21360	1	0	0	1	0
443966	1810	33.82	20190	1	0	0	1	0
444226	1815	21.75	15950	1	0	0	1	0
443924	1815	39.05	20240	1	0	0	1	0
443989	1815	15.02	17670	1	0	0	1	0
443868	1815	20.37	9570	1	0	0	1	0
444525	1815	0.50	11290	1	0	0	1	0
444413	1815	17.30	8280	1	0	0	1	0
443686	1820	21.72	13590	1	0	0	1	0
443942	1820	33.90	18000	1	0	0	1	0
444524	1820	23.52	11990	1	0	0	1	0
443382	1820	36.77	26740	1	0	0	1	0
443896	1820	20.33	14210	1	0	0	1	0
444537	1820	0.03	7370	1	0	0	1	0
444540	1820	20.88	9610	1	0	0	1	0
443908	1830	15.82	8430	1	0	0	1	0
443980	1830	6.57	2720	1	0	0	1	0
444813	1830	0.03	11440	1	0	0	1	0
443726	1830	32.78	8880	1	0	0	1	0
443731	1830	22.82	8690	1	0	0	4	0
443929	1830	15.70	6680	1	0	0	1	0
443738	1830	0.05	7780	1	0	0	1	0
444506	1830	13.23	4590	1	0	0	1	0
444517	1830	33.68	19600	1	0	0	2	0
443884	1830	17.20	7010	1	0	0	1	0
443572	1830	10.45	4480	1	0	0	1	0
444472	1830	21.47	9130	1	0	0	3	0
444623	1843	45.05	9100	1	0	0	4	0
444585	1850	40.45	22640	1	0	0	2	0
444587	1850	63.07	17160	1	0	0	1	0
444608	1860	93.60	26720	1	0	0	1	0
444616	1860	30.10	7670	1	0	0	1	0
444617	1860	464.97	18500	1	0	0	1	0
444618	1860	24.37	7740	1	0	0	1	0
444567	1860	34.27	14930	1	0	0	1	0
443976	1870	30.27	12000	1	0	0	1	0
444018	1875	9.35	3380	1	0	0	1	0
444278	1875	37.68	9980	1	0	0	1	0
444624	1878	40.00	24480	1	0	0	1	0
444588	1880	37.48	19860	1	0	0	4	0
444590	1880	163.33	14820	1	0	0	1	0
381635	1885	24.13	5690	1	0	0	1	0
381380	1885	40.00	6600	1	0	0	1	0
444625	1887	40.83	21980	1	0	0	4	0
439727	1890	52.67	29000	1	0	0	1	0
444600	1890	21.90	4590	1	0	0	1	0
442198	1900	6.23	2940	1	0	0	1	0
389258	1910	23.95	32000	3	0	0	1	0
444591	1910	51.45	11150	1	0	0	1	0
442813	1910	65.87	18430	1	0	0	1	0
444808	1918	56.45	14010	1	0	0	1	0
444293	1920	576.37	149000	1	0	0	1	0
444603	1920	25.60	14000	1	0	0	4	0
444156	1920	506.82	17000	1	0	0	1	0
444462	1935	44.38	18960	1	0	0	1	0
444810	1936	56.67	18150	1	0	0	2	0
443434	1950	42.25	20320	1	0	0	1	0
444169	1960	594.50	20490	1	0	0	1	0
444811	1965	19.75	11690	1	0	0	4	0
444576	1965	57.50	22160	1	0	0	1	0
444650	1965	25.57	13800	1	0	0	4	0
442801	1965	41.03	17700	1	0	0	4	0
444098	1970	32.85	15980	2	0	0	3	0
444594	1970	28.33	10530	1	0	0	1	0
444677	1980	44.58	17000	1	0	0	2	0
444040	1980	13.13	5470	1	0	0	1	0
444310	1980	55.30	19530	1	0	0	1	0
444586	1980	58.93	19180	1	0	0	1	0
443437	1980	37.90	24860	1	0	0	1	0
444809	1990	29.15	7230	1	0	0	1	0
444393	1990	38.78	8110	1	0	0	1	0
444593	2000	623.25	5690	1	0	0	1	0
444674	2010	17.95	8660	1	0	0	1	0
444291	2010	12.68	11460	1	0	0	1	0
444324	2010	27.02	5360	1	0	0	1	0
443623	2010	20.88	5360	1	0	0	1	0
442814	2025	24.45	19220	1	0	0	4	0
444817	2033	33.62	7780	1	0	0	1	0
444823	2034	18.18	5140	1	0	0	1	0
444830	2037	34.17	5910	1	0	0	1	0
444357	2040	19.83	18780	3	0	0	1	0
444818	2040	7.03	4260	1	0	0	1	0
443628	2040	58.68	25190	1	0	0	1	0
444827	2046	17.25	5910	1	0	0	1	0
444812	2050	32.77	24790	1	0	0	1	0
444834	2053	0.00	9430	1	0	0	1	0
444832	2060	73.92	12290	1	0	0	4	0
444831	2070	28.08	18670	1	0	0	4	0
435688	2070	786.68	29000	1	0	0	1	0
444082	2070	78.17	13890	1	0	0	1	0
444837	2076	60.12	17640	1	0	0	1	0
444838	2079	0.25	8870	1	0	0	1	0
444228	2100	72.03	12730	1	0	0	1	0
444814	2100	24.00	6680	1	0	0	4	0
444839	2113	26.33	26100	1	0	0	1	0
444577	2115	32.72	20570	1	0	0	1	0
444595	2120	25.78	7670	1	0	0	1	0
444846	2121	0.03	13820	1	0	0	1	0
444292	2130	0.38	14940	1	0	0	1	0
444824	2130	24.23	9280	1	0	0	1	0
444842	2130	0.05	5690	1	0	0	1	0
444848	2150	27.67	8730	1	0	0	1	0
444356	2160	764.10	19840	2	0	0	1	0
444388	2160	117.97	35610	1	0	0	1	0
444857	2160	57.10	7780	1	0	0	1	0
444851	2168	23.22	8010	1	0	0	1	0
444850	2169	12.58	6260	1	0	0	1	0
444852	2171	45.95	7450	1	0	0	1	0
444845	2175	22.48	6900	1	0	0	4	0
444854	2184	62.78	15770	1	0	0	1	0
444816	2185	28.05	19470	1	0	0	1	0
444843	2205	269.70	54080	1	0	0	1	0
444863	2206	20.45	6520	1	0	0	1	0
444873	2210	0.03	9100	1	0	0	1	0
444864	2218	39.02	10100	1	0	0	1	0
444395	2220	43.27	8220	1	0	0	3	0
444597	2220	23.00	5470	1	0	0	1	0
444869	2226	22.87	12870	1	0	0	2	0
444866	2229	22.58	5360	1	0	0	4	0
444086	2235	33.98	12030	1	0	0	1	0
444874	2248	20.92	6350	1	0	0	1	0
444879	2272	0.03	6130	1	0	0	1	0
444870	2280	8.07	3380	1	0	0	1	0
444877	2280	34.27	8670	1	0	0	1	0
444596	2280	40.00	7740	1	0	0	1	0
444881	2284	0.07	20960	1	0	0	1	0
444230	2300	26.58	8550	1	0	0	1	0
444880	2300	22.12	7950	1	0	0	4	0
444882	2300	58.87	14270	1	0	0	2	0
444872	2310	19.52	4920	1	0	0	4	0
444878	2310	20.63	5910	1	0	0	1	0
443430	2310	13.47	4150	1	0	0	1	0
444841	2310	76.87	17750	1	0	0	1	0
444886	2316	73.95	19390	1	0	0	1	0
444892	2337	23.25	12800	1	0	0	1	0
444875	2340	29.18	6900	1	0	0	1	0
444883	2340	104.12	16470	1	0	0	1	0
444884	2340	972.72	9440	1	0	0	1	0
444887	2340	21.92	6900	1	0	0	1	0
407160	2340	79.82	13280	1	0	0	1	0
444860	2340	25.10	17480	3	0	0	3	0
444888	2345	20.78	5250	1	0	0	4	0
444893	2349	16.27	7340	1	0	0	1	0
444862	2355	2.52	18880	3	0	0	1	0
444890	2360	15.48	15920	2	0	0	1	0
444898	2367	31.23	18390	1	0	0	1	0
444626	2370	13.27	9500	1	0	0	1	0
444948	2370	4.37	13680	1	0	0	1	0
444951	2387	83.27	20420	1	0	0	1	0
444923	2388	0.00	5200	1	0	0	3	0
444895	2390	57.48	8780	1	0	0	1	0
444889	2400	18.53	5910	1	0	0	1	0
444952	2406	62.73	11020	1	0	0	1	0
444955	2407	37.08	11630	1	0	0	1	0
444992	2412	13.60	7080	1	0	0	4	0
444651	2415	22.27	7500	1	0	0	4	0
444997	2426	10.78	6020	1	0	0	1	0
444844	2430	66.40	17420	1	0	0	1	0
445004	2443	0.03	8590	1	0	0	1	0
445008	2444	31.77	7340	1	0	0	1	0
444861	2445	0.00	7730	1	0	0	1	0
444891	2480	15.67	16540	2	0	0	1	0
445016	2489	29.12	7190	1	0	0	4	0
445000	2490	23.00	9160	1	0	0	1	0
445015	2490	19.95	9000	1	0	0	1	0
444896	2490	21.15	4920	1	0	0	1	0
381876	2490	24.65	8030	1	0	0	1	0
445029	2490	0.05	33390	1	0	0	1	0
445031	2494	105.33	25770	1	0	0	2	0
445020	2498	0.03	18970	1	0	0	1	0
445001	2500	1161.72	20570	1	0	0	1	0
445034	2507	100.83	20760	1	0	0	1	0
445038	2512	120.83	25820	1	0	0	1	0
445039	2513	79.30	19770	1	0	0	1	0
444993	2520	37.15	13890	1	0	0	1	0
442836	2520	0.03	21070	1	0	0	1	0
445017	2520	0.05	7950	1	0	0	1	0
389529	2520	29.90	32000	3	0	0	1	0
445049	2520	107.18	38180	1	0	0	1	0
444999	2530	41.30	7370	1	0	0	1	0
445042	2541	26.43	6460	1	0	0	4	0
445040	2544	40.85	7780	1	0	0	4	0
445066	2558	120.90	41780	1	0	0	4	0
445068	2559	40.00	50920	1	0	0	1	0
444867	2565	36.75	3820	1	0	0	1	0
444897	2565	19.58	4810	1	0	0	1	0
444894	2580	61.08	17830	1	0	0	1	0
444319	2580	12.35	4150	1	0	0	1	0
445014	2595	33.30	8500	1	0	0	1	0
444011	2595	17.65	5360	1	0	0	4	0
445082	2595	42.92	7120	1	0	0	4	0
445083	2595	61.25	18380	1	0	0	1	0
444295	2610	8.75	6200	1	0	0	1	0
444828	2610	19.18	15560	2	0	0	1	0
444282	2610	21.80	5360	1	0	0	2	0
445057	2640	14.02	7790	1	0	0	1	0
444957	2640	17.42	10000	2	0	0	1	0
445028	2640	23.35	5420	1	0	0	1	0
444332	2640	23.60	4000	1	0	0	1	0
443415	2650	29.37	33690	2	0	0	1	0
445101	2657	66.37	16250	1	0	0	1	0
444998	2670	0.10	15510	1	0	0	1	0
442832	2675	0.07	29410	1	0	0	1	0
445109	2676	40.00	66770	1	0	0	1	0
445102	2684	23.00	8880	1	0	0	1	0
443916	2690	24.18	25010	1	0	0	1	0
445073	2700	24.87	7010	1	0	0	1	0
445079	2700	49.22	13940	1	0	0	4	0
445103	2700	1.68	3930	1	0	0	1	0
445112	2700	50.82	13500	1	0	0	1	0
444092	2700	27.35	9650	1	0	0	4	0
444615	2715	18.00	6020	1	0	0	1	0
444235	2715	25.88	16350	1	0	0	1	0
445080	2715	25.43	8660	1	0	0	1	0
445114	2715	25.55	8330	1	0	0	1	0
445123	2723	19.87	10810	1	0	0	1	0
445090	2730	21.17	11220	1	0	0	1	0
444899	2730	27.58	17440	1	0	0	2	0
445097	2730	23.38	7560	1	0	0	1	0
445098	2730	0.17	5910	1	0	0	1	0
445100	2730	26.08	21090	1	0	0	1	0
444131	2745	33.47	11190	1	0	0	1	0
445120	2760	14.82	9600	1	0	0	1	0
445129	2760	17.57	12240	1	0	0	1	0
436498	2760	26.58	8000	2	0	0	1	0
445081	2760	44.72	15440	1	0	0	1	0
445085	2760	14.25	8780	1	0	0	2	0
445022	2760	18.68	12130	1	0	0	1	0
444461	2760	24.03	10480	1	0	0	1	0
444847	2760	16.35	12170	1	0	0	1	0
444403	2760	24.25	8770	1	0	0	1	0
445107	2760	28.95	10780	1	0	0	4	0
445111	2760	16.60	10370	1	0	0	1	0
444543	2760	32.98	21840	1	0	0	1	0
444360	2775	42.93	17920	1	0	0	1	0
445069	2775	15.98	11140	1	0	0	1	0
445089	2775	24.07	16940	1	0	0	1	0
445094	2775	41.75	12840	1	0	0	1	0
445060	2780	31.07	26680	1	0	0	4	0
444427	2780	27.97	13810	1	0	0	1	0
444876	2780	23.97	18120	1	0	0	1	0
445084	2780	18.68	16850	1	0	0	1	0
444287	2780	10.50	4920	1	0	0	1	0
445126	2790	0.03	24290	1	0	0	1	0
444300	2790	23.28	13570	1	0	0	1	0
445006	2790	12.63	6020	1	0	0	1	0
445086	2790	22.33	13120	1	0	0	1	0
445092	2790	17.33	4040	1	0	0	1	0
444519	2790	29.03	11410	1	0	0	1	0
445043	2790	31.20	17220	1	0	0	1	0
444533	2790	11.50	7010	1	0	0	1	0
445113	2790	35.47	22280	1	0	0	1	0
445050	2790	23.50	7450	1	0	0	1	0
445140	2808	26.55	19310	1	0	0	1	0
